label,text
2.0,ขี่คุย
0.0,ข่าวดี สาระ  (ศุกร์สดชื่น)
2.0,แปดปีเละเทะแล้วจะตอนนี้ คนเชียร์เอื้อ...เต็มทน
1.0,ขอบคุณพระเจ้าขอบคุณไอ้หลาน
0.0,เก่ง
1.0,5555
1.0,เพื่อนโอนเงินดีกว่า
1.0,เมือนเดก
1.0,ใีมือตัวเองเารปรุงอาหาร กัญชาผสม
1.0,เงินภาษี ค
2.0,หิวสื่อ หิวแสง
1.0,8ปี ตรวจ
1.0,ลุงชาย เมายา โดนเสพหรอ
2.0,ตัว ค.เต็ม
0.0,ลุงชูๆๆๆๆ
2.0,กวนๆๆ
1.0,ทำต่อไป
1.0,ประเทศผูกขาด
1.0,"ท,"
2.0,ต้องสู้ชนะ สู้ลุงหรอก
0.0,ไมฮา
1.0,ไม่ต้อง
2.0,ค
1.0,สิอยุ่ใสฝุ่น....
1.0,ปท....ฝุ่น  
1.0,กรูรวยทำโว้ย
1.0,ยืดเวลา
1.0,เลือกตั้ง ผู้ว่า ปัญหา หด้แาร 
1.0,แถวนั้นแหละเก้าอี้ป่าว
0.0,ลูกผู้ชายคนจริง
1.0,คุกให้ได้
0.0,ชอบเฮียชูว่ะ 
2.0,ค
1.0,????
1.0,เห้ยแจกเงินผิดกฏหมาย....
1.0,หัวคะแนน อบต อสม ผู้นำหมู่บ้าน
2.0,เน็ตกากเหมือนเดิม
2.0,สันหน้าซีด สั่นปากซีด
1.0,ระวังเสือม ...ไทย ฟังตู่มั่ง นักธุรกิจอะสังหา
2.0,อบต เชียรตู่ 
1.0,อ่าว โยง io 
1.0,รปภแจ้งตร.ลงมาเผา
1.0,เสียงสั่น 
1.0,ตำรวจเดินเรื่องเสือกเดินเล่น
1.0, รพ.
2.0,ประชาชนฃฃฃฃฃฃฃนายกคนบ้า
1.0,สมเพช จนตรอกตัวเอง
1.0,.
1.0,สวัสดีพี่ยุทธน้องไบร์ท
2.0,รักลุง
0.0,รักป๋าชู
1.0,ฝล
1.0,ถาม8ปีเบื่อเหรอ...ทำงานดี
1.0,ต่อไปนี้
1.0,ทีมข่าวเช้านี้
1.0,ผู้ว่ารู้สึกชชชชรอประ
2.0,ค..........................
2.0,ฝุ่นทักษิณ  8 ปีดีขึ้น งง
1.0,เฮียชูโปรโมทมวยไทยกลบข่าวเขมร 555
1.0,สังคม  สังคัง
1.0,นายทุนรังแกชาวบ้าน
1.0,คอนเท้นไหมนิ
2.0,ค
1.0,5555555 ตัวตึงไทยแลนด์ FC 
1.0,ต้นรายการข่าวสารเสนอ 2 ข่าวข่าวข่าวน้องไอดอลดังที่ตกตึกมึวคอยดูดิ 555+
1.0,มีเกียรติ ตำรวจ ???? 
2.0,อากาศร้อน ใจอย่าร้อน
1.0,ๆ... พรบ.อากาศสะอาด
1.0,ตรวจ
1.0,funy
2.0,ค
1.0,คนเล่นการเมืองที่จะเข้าไปช่วยกันบริหารประเทศ
2.0,ขรก ไทย ขี้เกียจตาย
2.0,อ่ะคุงแม๊น่ากลัว
1.0,รายได้
1.0,ทำบ่อบำบัดจบ
1.0,ปตท. ??..
1.0,5555555555 งามไหมหละ
1.0,เด่วก้อ  อารมณ์ ชั่ววูบ
1.0,ส่างบ่ไหม้หัวผุแนนอะ
1.0,ธุย รากฐาน
2.0,คคค
2.0,นะจ๊ะส้นทีน
1.0,งาน กะลาแลนน์ ผน..  
1.0,ตัวเลขเงินบัญชี 555555
2.0,กระจอกว่ะ ปืนทำกร่าง
1.0,สรุป กินรวบสำเร็จสิ ทรู
1.0,มติเสียงคอมเม้นเอก ค
2.0,คคคคคคคคคคคค
1.0,ควรจะฟ้องกลับ
1.0,แม่ตังค์มาหาตังค์
1.0,สำเร็จ....เต็มประเทศ
0.0,หมอทำสุดความสามารถ
2.0,ค
1.0,สร ถามผู้ว่าดิ
1.0,Heal the World..??
1.0,แม๊ ทองเต๊มตัว แม๊ รวยลูก นะจ๊ะ
1.0,ดำเนินคดีถึงที่สุด คนแบบนี้ภัยสังคม
1.0,ทนาย  รวย 555
0.0,ข่าวดีอีกแล้ว
1.0,มะเร็ง
1.0,ผมอยูายุดยา 100 -150 ไหว
1.0,ลุงตู่ อ่านความเห็นประชาชน 
1.0,ขยันเผาป่า ป่าบ้าน
1.0,เลือกก้าวไกล
2.0,แม่ ค
2.0,ขุ่น แมร่งงง
1.0,ล้อมวง
2.0,ธรณีสูบไอ้ไอ้สลิ่มชั่วฃะ
0.0,ชูวิทย์สุดยอด
2.0,งบประมาณ ใส่ ประยุทธ จันโอชา ปัญหา เงิน
1.0,งืม ทำงาน ร่างกายพัง
1.0,ซื้อเสียง ซื้อเสียง ซื้อเสียง ซื้อเสียง ซื้อเสียง ซื้อเสียง ซื้อเสียง ซื้อเสียง
1.0,ความบังเอิญโลกใบ
1.0,ไฟป่าไม่เท่าไหร่หรอก...เผาไร่นา..แอบเผากลางคืนตอนคนหลับ.
2.0,แก๊สแพง
2.0,คคคค
1.0,มัดมือชก  2499
1.0,ยุค ปชช.ตามยถากรรม
1.0,วางเพลิงเบิกงบ
2.0,", 55555ยศบ้าอำนาจยกขึ้นยศเอ้ยบ้าเก่า"
1.0,หัวคะแนน
1.0,แบบนี้
1.0,เลือกตั้ง เงินสะพัดแน่ๆ
1.0,ยกเลิก 112
2.0,คคคค
1.0,น้ำ เนื้อหา
1.0,ฝุ่นพิษแก้ ออกกฎหมายห้ามโรงหีบอ้อยอ้อยเผา อ้อยตัดสดเผา ที่จะกล้าทำโรงหีบเงิน
1.0,หนีไป๊
1.0,
0.0,ลุงใจเย็น เดว คอๆๆๆ
2.0,เงินคนยากไร้ดีกว่า
0.0,เก่งคับคนแก้
2.0,ค
2.0,ตอนนี้อย่าเชียงให่ อากาศแย่มาก
1.0,สัน
1.0,โดนหลอกลุง555
1.0,d6-e
1.0,มวยปล้ำ555
1.0,อีกแล้วบ้าน มิน่า
1.0,(ฝุ่นพิษ)
2.0,ข่าว
1.0,สนามฟุตบอลสว่นคุ่ย
1.0,กัญชาพืชชนิดกินสุขภาพคายเครียดดีกว่ายาบ้าไหม่กินบ้ากินกัญชาใส่ต้มกินพันปีคนสูงอายุกินดีสุขภาพอารมณืดีๆๆ
1.0,เงินล่อ
1.0,พู่
1.0,"652,55"
1.0,กู้ กู้ กู้ พอได้มั้ง ลุงตู่กู้ กู้คู่ฟ้าดินสลาย
1.0,ป้าแก้เบิ้องต้น กางเกงใน ลงมาอุดทางน้ำไหล
1.0,..ลุงตู...ลุงป้อม....ค้าน..8 ปี..ทุกคน...
2.0,
1.0,ซื้อเสียงซื้อเสียง ค่าแรงขั้นต่ำหละ งงงง
1.0, ผู้คนเผาป่า ก่อควันไฟ ไร้สำนึกรับผิดชอบ ร้านขายหมูแผ่นบ้านผมตลาดโต้รุ่งกลางชุมชน ก่อเตาไฟรู้เชื้อเพลิงกลิ่นเหม็น ปิ้งทั้งวันค่ำ
1.0,ลองให้หามืงเลอะ
0.0,5555 สดดี
1.0,ภาษี
0.0,เป็นห่วงท่านชูวิทย์เบาคนจ้องดีหรอก
1.0,บานปลาย
2.0,ค.
1.0,ยัดเงิน ตะกวด
2.0,มีเงินตาย  รักษา ดูแลดี จรรยาบรรณหมอหรอก
2.0,ข้าราชการไทย เศร้าใจ
1.0,ศุลกากรเก็บภาษีเต็มทีคับ
1.0,อ.แม่สอดติดชายแดนพม่า ห่างอ.เมือง80กิโล
0.0,โอ๊ยสยิว จี้55555555555555
0.0,ใจจริงอะคับ..
1.0,ครอบครัว ไทย+ก้าวไกล+เสรีฯ.
1.0,เก๋า
1.0,แฉตอนต่อไป
2.0,ค
2.0,เก่งวะ
1.0,เผาบุกรุกป่า
1.0,หัวคะแนนหมู่บ้าน
2.0,ค
2.0,สร้างภาพผลงาน
1.0,ทำ สร้างล่อง ไหล
2.0,ยุบสำนักงานตำรวจแห่งชาติ องศ์กรทำ
1.0,ความคิดสร้างสรรค์ดี ตรรกะพังฆาตกรรม
1.0,ปากกล้าขาสั่นเหรอ5555
2.0,เลือกคน
1.0,ประเทศเจริญใช้กำลังความรุนแรง
1.0,ขฝ
1.0,หัวประชาชน โกงเลือกตั้งจบอิอิ
2.0,ลำคาน เสนอ
0.0,รอติดตามต่อไป ใจเย็น เคสน่าสนใจ 
1.0,ปตท. 55
1.0, จาน้อ คนไทยน้อ คนคนไทย รู้..
0.0,ทำยู...สงสารรปภ.ตำรวจรถอ่ะ
1.0,ตำสิ ไถ่
2.0,ค
2.0,ค
1.0,ตังค์ คดียืดยาว ตังค์บางคนติดคุกฟรีมีเงินประกันตัว สรุปแพะ
2.0,ไอ้อีสลิ่มตายฃะสมองหมาปัญญาควาย
2.0,คคคคค
1.0,เมรุ
1.0,อ่านบทความ ต่างประเทศ ขับรถขับวันเว้นวัน เขตโรงงานรณรงค์ปล่อยควันเข้มงวด แก้ระยะยาวปัญหา
2.0,ผิดพลาดตอนวินิจฉัยโรคกระเพาะ
2.0,ดราม่าตาย
1.0,หายหรอก
1.0,ล
1.0,ตอนหาเสียงก้อทำได้ล่ะพอได้ลืมคน××ล่ะที่จะหลงคารม
1.0,อย่าทำตัวหรูลุงตูบยังอยู่!! 5555
1.0,ว
1.0,คนเล่นละคร ชิ
0.0,ดูข่าวชูวิทย์  สนธิ  สนุกดี
1.0,ลอยๆเพ้อเจ้อเพ้อฝัน
1.0,รัว
2.0,ค นะจ๊ะ
0.0,คนดี..สังคมไม่ต้องล..เล่นเรื่อง ดูดีกว่าชูวิทย์
2.0,เกลียดลุง ไหนจะ
1.0,ต่อยคนแก่ปล้นอำนาจผญ. ไอ้หน้าตัวเมีย
1.0,ห้ามขายไฟแช็คขีดไฟ
1.0,ไอแผน
2.0,ลุงแผ่นดิน.ค
1.0,ทำไหมประตูท่าแพแถวหอคำเชียงใหม่ แถวเทคนิคคนครูฝึกสอนกระหรีนัดเจอผู้ชายเย็ดนครชัยแอร์5555แฉครูเงี่ยเนีย
1.0,8ปี ช้ำ ขายชาติ
2.0,คคคคคคคคคคคคคคคคคคค
1.0,ผสมผงชูรส
1.0,มักง่าย ปิดไฟสนิท
1.0,เผลอ  ยกเลิกโครงการ จ่ายค่าชดเชย บาน
1.0,ปัญหา
1.0,กัญชาเกลื่อนตลาดพวกเรายุยุก
1.0,นิสัยคนแก่ตัว
2.0,ค
1.0,เมืองไทยเป็นบ้าป่าเมืองเถื่อน
2.0,หากินคนตาย
2.0,ปั่นเก่ง
2.0,ค
1.0,ลุงคน ตาร้อน
1.0,เหมืองทองอัคราตูบ 55
1.0,แจกเงินหาเสียง ค ตู่
1.0,หมอกหงอย
1.0,ไปดูข่าวช่องดูช่อง
1.0,ส หัวหด
1.0,รู้จักแม่ 55555
1.0,จุดกำเนิดฝุ่นรู้อยู่กี่...แม่งปล่อย...รัฐ...จับเป็นเด็กประท้วง...โทษต่างกัน...
1.0,โดนอะ
2.0,เฮ้อ
2.0,คคคคคคคคคคคคคค
1.0,ก.ต.ไง๊
2.0,อันตรายปืนแบบนี้ปืนลั่นโดนหัวคนอื่นรับผิดชอบโทษหนักกล้าทำตาม
1.0,ลูกคนแม๊ปีอุ้ยตาย
2.0,สันดาน
1.0,บังเอิญหาเสียง (ศุกร์สดชื่น)
2.0,สันลูก 5555 ไอป๊อด
2.0,ค
1.0,หมอประสบอุบัติเหตุ ปวดท้อง ยาแก้ปวดท้อง
1.0,พื้นที่ข่าวคนป่าว
1.0,อย่า เด่วก้อรวมตัวกัน..หลอก รอดูผลได้แตก
2.0,ค
0.0,สุดยอดมือถือ
1.0,หาเสียงผลประโยชน์ล้อ อบต
2.0,คคคคคคคคคคคคคค
0.0,ปั่น ลุงชู
1.0,คุณภาพชีวิต ปชช.
1.0,น้ำไหล
1.0,ด
2.0,คคคค
1.0,ทำ ทำ ทำต่อ ???????
2.0,คคคคคค อหต
1.0,งบคับ...ผลาญ...ผลาญไม่ต้อง
0.0,ชูวิทย์ตัวจริง
1.0,หาเรื่อง
2.0,คคคคคคคคคค
1.0,เงินๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ แม๊การเงินๆๆๆ
2.0,คคคคค
0.0,ยิ้ม
2.0,ร้อยละ90  อบต. ก้อนเนื้อไร้คุณภาพ
1.0,ฟ
1.0,ต่อย555
1.0,ราคาไทย มาตรฐานอเมริกา ตรงไหน
2.0,ผู้เฒ่านอนตายตาหลับ? สร้างเวรกรรมลูกหลาน?
1.0,55555โอยเนาะ
0.0,ผม ผมเชียร์ จริงใจเสียสละตัวเองชนคนพฤติกรรมเลว คนหาๆๆๆๆ ผมท่านชูวิทย์คนดี น่าเคารพ ประเทศ ชูวิทย์
0.0,ชูวิทย์ สมองคิดได้คนจริง
1.0,ไฟเผาบ้านแดกภาษีช่างมัน
1.0,555
1.0,555555
2.0,ประเด็นหน่วย จัดตั้งขึ้นผลาญงบ แก้
2.0,ค
1.0,อ้อ สิ จำได้ 200 นิ
1.0,ไส้แตกเพลง55555
1.0,เรื่อง กลายเป็นเรื่องใหญ่
2.0,ตำแหน่งเสียงควายเงินตำแหน่งเดรัจฉาน
0.0,อิสานคนดูถูกดี
0.0,ชูวิทย์ กล้ามมัด 5555
2.0,คนแบบนี้โลกซัก
1.0,ฝุ่นรถอันตรายไฟป่า
2.0,มวยบ้า ประสาทแดก
1.0,ขอความร่วมมืออย่าเผา
0.0,ลุงชู สู้ฝั่งปากสั่นวะ
2.0, นายก ใว้ทำ กรวยยย
1.0, งบป้องกันไฟป่า
1.0,.
1.0,ตำแหน่งซื้อ
1.0,ตัวตึงเยาวราชของจริง
1.0,ผงชูรสโว้ยยยยยยยยยยยยยยยยยยยยยยยยยย
2.0,คคคคคคคคคคคค
1.0,ฃ
2.0,ค
0.0,เฮียชูวิทย์ ทำ กลัว แรง 
2.0,ปีทำ
1.0,
1.0,ตึงเปรี๊ยะเอียชู
1.0,ระวังบอลกุขเม
2.0,ตู่ๆๆๆๆ
0.0,สุดยอด ป๋า ชู
2.0,ค
2.0, ตอนนี้โปรดีดีเดิม โปร ลดความเร็วเนท ลดเวลาโทร ขึ้นราคาลดคุณภาพ
2.0,ค
1.0,ปืนกร่าง ลูกหลาน?
1.0,แมลงสาบ กัด ตกปลาบ่อเพื่อน
1.0,",.,,mâ"
1.0,แซน sand ทราย
1.0,ใอ้ตอแหลนั้นแหละทำได้กู้ประเทศเป็นหนี้เก่ง
1.0,ตระกูลปรสิต จันโอชา วงสุวรรณ
1.0,5555
0.0,@หวานใจซอน ๆๆ
1.0,ทำ มัมมี่  ฟาโรห์
1.0,ชิน
1.0,ชัดเจน หาเสียงนโยบายรัฐชัดเจน 5555
2.0,ข่าว
2.0,คคคคคค
2.0,หวยคัว
1.0,ดี หรอลุงย... ทำ เงินประกัน พ้นคดี  คนอื่น รัฐบาล เบ้มงวด  หรรษา 555
1.0,ลิเกเก่ง
1.0,รีดเก่ง
1.0, ม.กรุงเมพรังสิต เผา เจ้าหน้าที่ท้องถิ่น ทำ ควันดำลอยจุด ชัดเจน
1.0,ทีมสันธนะ
0.0,
1.0,หมู่บ้านทำน้ำท่วม เหมือน ประชานิเวศน์3 ซอยวัดบัวขัวญ หมู่บ้านก่อสร้าง หมู่บ้านที่อยู่เดิมเดือดร้อน หน่วย อนุญาตสร้างหมู่บ้านจัดสรร อนุญาติทำผลกระทบสิ่งแวดล้อม
1.0,งั้นกระทบ
1.0,คนแก่ทะเลาะ
1.0,ลุงเก่งตอน8-9 ฝุ่นกู้แล้วก็กู้
1.0,ไอ้ศรี
2.0,ค
1.0,หิวนมไหม
1.0,บางสิ่งบางอย่างก้อดีพุดการกระทำการวางตัว คนหมั่นใส้
1.0,แล้วจะนอนน้อ ที่พักเสร็จเลย หนูข้าม โดนเงิน
1.0,แม่ได้เงิน
0.0,เจ้าของหมู่ย้านที่ดินป้า(ศุกร์สดชื่น)
1.0,มาตรฐานสากล เค้า monitor  ระดับ ct  mri
1.0,รักตัวเองลูก ออกมาไทย
1.0,เตะเบ้าตาลุงท็อปเจริญสาขา
2.0,เวินคนตกงานดีก่าท่านเอ้ย
1.0,ร้นจอกมดใึงสองตัวสส?สนามมวยลุมพินี สส
1.0,ทนายกี่คนแม่ 55
2.0,สั่นสันขวาน
1.0,ไล่มิ่งยังมีทร่ทำงาน
1.0,แว้นไหม? คนธรรมดาเสียชีวิต คาใจแบบนี้ ข่วยค้นหาสาเหตุแบบนี้ไหม ข่าว ว่าที่ผู้สมัครสส โดนรถชนตายไหม ตามหาคนร้ายกล้องหน้ารถอยู่เลย
2.0,สันขวานแน่จริง
1.0,ราคายาสำเร็จลดราคา
1.0,นายทุนเงินหนาซื้อ ศาล
1.0,สัน ร้องไห้ 
2.0,ค..
2.0,วยใอ่ตุ้
2.0,คคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคค
0.0,ลุงชูสู้ๆๆ
1.0,ตู่ๆๆๆ
1.0,พันล้านคับ อย่ากั๊กค่าเสียหาย เวอร์
1.0,อบต.9ปีดีใจ
1.0,โอนสัญชาติ แคนาดา ก้อ นิวซีแลนด์..ผมตาย สงครามศาสนาสงครามอวกาศ 5แสนล้านดาราจักร เกิดขึ้นยุดี..ผมเลื่อน ก้อดี..
1.0,อบต หน้าที่ฃ
1.0,ยาเสพจิดถูกกฏหมายคนบ้า
1.0,นายกมัวเกาไข่
1.0,ปากเสียงประชาชนๆๆๆๆ
2.0,ฉลาด
0.0,ผมชอบข่าวช่อง 7 
1.0,รัชดา รัชดา มอนิ่ง
1.0,ข่าวปิดข่าว เฮียชู
1.0,ตัวตึงคับ
1.0,พ่อผมกินยาโรคกระเพาะรู้อีกทีมะเร็งสุดท้าย ปวดแจกพารายากระเพาะ 
1.0,พรรคยุบ ผมเลือก ผญ. อบต.งานการทำ รอรับเงินเกือน เหนจำเป็นต้องพึ่งพา
1.0,มีเงินมั่ย
2.0,Krวยย
2.0,คคคคคคค
1.0,ได้เงิน
1.0,ปากน้อออ
1.0,เลือกก้าวไกล...ดี....พรรค...ดีๆๆ...ปัญหา...
1.0,เงินๆๆๆๆๆๆๆๆๆๆๆๆ แม่ชอบ
1.0,ไครแดก น้ำตาล ที่เกิดเผาอ้อย ทำให้เกิด p.m 2.5 ชิพหาย
2.0,วย
0.0,ลุงตู่มาแรง
1.0,…
1.0,เอาแต่ไทยซิ
0.0,ข่าวดี ข่าวเด่น ข่าวเช้า (สุขสดชื่น)
1.0,ย้ายย้าย
1.0,ลุงตู่ กู้
1.0,ทำท่อน้ำทิ้ง ทางน้ำ ตาย งบ
1.0,ไอหนูทำกายภาพบำบัด
1.0,สิทธิมนุษย์ชน .. ป้าทำม
1.0,5555
1.0,พร่อง พร่อง พร่อง เนย
1.0,คุณตาอย่าทำปืนลั่นน๊ะสงสารลูกหมา
0.0,เก่ง
1.0,อึก อ้ๆๆๆๆ
2.0,ค
1.0,"เลือกประยุทธ์ 1,000 เดือน ฮ่าๆๆ"
2.0,คคค
1.0,ดืก่า
1.0,แงงงงงงง
1.0,อ้าวสารภาพติดคุกเหรอ
1.0,ป้ายเหมือนกัน
0.0,สงสารแมว กล้าเทียบ
1.0,ชัชชาติเสนอภาษีฮ่ะ
2.0,ทหารภาระสังคม
0.0,ลุงชู สู้
1.0, เส็งเค็ง แดก
1.0,1แสนคน
2.0,แย่มากคนแบบนี้สังคม เบื่อ
0.0,แม่เล่นละครเก่งดี ฮาฮา
1.0, ราศี นายก
1.0,จ่ายอั้นนายก(ศุกร์สดไส้)
1.0,ฮ่าๆๆ กะกุกกะกัก
0.0,ลูกรัก
1.0,จ้างชูป้าย
1.0,ภาษี
2.0,ส ม อ ง กลวง
0.0,รักคุณพ่อชูวิทย์
1.0,ตัวฯใม่ลุม
0.0,รักลุงตู่ เลือกลุงตู่ครอบครัวจร้า
2.0,คคคคคคคคคคคคคคคคคคคคคคคคคคคค
1.0,ฟ้องป้า
1.0,รากหญ้ารากเน่ารากโครตเน่า
0.0,ศุกร์สดชื่น ทำงาน ทำงาน ทำงาน
1.0,สัน อย่าร้อง สิ 555
1.0,คนหัว...
1.0,
2.0,ตะกวด นอนแดกเงินเดือน 
2.0,มโนเก่งความคิดสร้างสรรค์ดี ตรรกะพัง
1.0,ต
2.0,กวนส้งทีน
1.0,ลูกหลานเวลาเลือกตั้งพ่อแมยายปู่คนดีไม่ดีกู้มันดี
0.0,เรียนรู้นิสัยลุงดีกว่า
1.0,เสียงสั่น...สันเอ๋ย
1.0,ร้านอาหาร ดับเพลิง
1.0,ย
2.0,ต่วยหัวคู
2.0,พะเยาบ้านอากาศแย่มาก
1.0,ประมาท
1.0,ที่ทำงานเก่า ตำรวจอีกแล้ว
0.0,ลูก฿ร้ากกกกกก คุณแม่
1.0,กิริยาตระกูลลุงตู่ 555555
1.0,ลุง ตา ร้อน
1.0,รัฐต้องหาสถานที่รวมคนไร้บ้าน สถานที่ คนชอบทำงาน
0.0,aisสู้ๆๆ
1.0,ฝุ่นน่ากลัว อันตรายร่างกาย มูก ออกมาลิ่มเลือด (แฟนข่าว)
1.0,เอื้อธุรกิจ อสังหาริมทรัพย์
0.0,ลุงชูวิทย์กล้ามมัดโคตรเท่
2.0,ตำรวจ ทำ ประชาชน ไหม 
1.0,ขุ่น แม่งงงง ตา ป่วย
1.0,แม๊ แม๊ แม๊ ๆๆๆๆๆๆ ร้อนเงิน
1.0,พรรคแบบนี้ล่ะ กระทืบ
2.0,ไอ้สันขวาน
2.0,ปืน เชี้ยไอ้เวร!!
1.0,ตำรวจเจอวิสามัญ ปืน
1.0,8
2.0,ปลอม
1.0,คนใน ค่ายมือถือ ข้อมูล ซิม ผู้ใช้งาน ขาย แน่นอน
2.0,ดอกๆๆๆๆๆๆๆๆๆๆๆๆ
1.0,แมสซี่บริจาค
1.0,ตาลาออกดีแล้ว เดี๋ยวตำรวจทำงานลูกหลานตาทำแทนอุ้มหายเก่ง
2.0,ค
1.0,พะเยาเผาเพียบ
0.0,ไร้สาระ
2.0,คนแก่ขนาดนึกถึงพ่อใอ้วรนุช
2.0,อย่าสแปข้อความ นิสัยดี 
1.0,คนทำผิดอย่ารอยนวล
1.0,แม่โลภ 
2.0,ค
1.0,สรุป10ล้านคนแระเทศเพื่อนบ้านข้ามข้าม
1.0,เลือกไอ้หนูยาเสพติดกดหมาย
1.0,แตงโม 
2.0,โฆษณาเบื่อ
0.0,เผ่าหนุกดีหนูชอบ
1.0, .สองตา..สว่าง...เลือกไทย..ยกเขต...ๆ....ราคายางขี่นราคาแน่นอน....หำ
1.0,ลูกผม ผมฟ้องชนะ โรคกะเพาะ
2.0,กำแพงเพชร อากาศแย่มาก หน่วยราชการเงียบ
1.0,พูดถึงโควิดแพทย์สู้ศึกโควิดได้เงิน
0.0,ดีใจ50บาท55555
1.0,ร้อง555
1.0,กร่างแบบนี้อุ้ม
1.0,นโยบายผญ.บ้านไหม พื้นที่ไหนได้ ผญ.บ้านดี ผู้ใหญ่บ้านดูแลลูกบ้าน เกษียณอยู่กินเงินเปล่า   แก้ปัญหาไหม สงสารลูกบ้าน ผญบ.
2.0,คคคคคคคตู่
0.0,เอาใจช่วยเฮียชูวิทย์
2.0,อกหัก...
2.0,ค
1.0,หมาชอบเงิน
2.0,ค
1.0,500บาท
1.0,หำ ตึง
2.0,ไอ้สันขวานนนนน...
2.0,เฮียหนูดูดิ๊ไอนายกสาธารณสุข
1.0,น้ำมันไหล ที่ต่ำเปล่า หไหล ถม ป้า
2.0,นายทุนหัววววววค………..
2.0,คต.
1.0,ไอ้แสนด่วน
1.0,หาตังค์ปชช เป็นหนี้ 100 ชาติ
1.0,@ธนาภัทร @เด่น ปืนใหญ่ @ชิน 1903 @ไอ้หนุ่มรถไถ
1.0,ต้มยำกุ้ง ใส่กัญชา นทท.ติดอยู่แล้ว
2.0,กร่าง
1.0,กู้แจก
2.0,รัฐบาล หค
1.0,คนในพื้นที่คนต่างจังหวัด
1.0,แฉ
1.0,ความมักง่ายโครงการ
2.0,คคคค
1.0,บีบขาย
2.0,ขาย
2.0,วงการแพทย์สมองเสื่อมผู้นำประเทศ
1.0,ขึ้นเงินเดือนก่อนเลือกตั้ง บังเอิญ
0.0,พี่ชูเต็มที่ทำทำ
2.0,ลุงบางคน 
1.0,สันดอนขุด สันดานขุด กะออกมาไหว้ขอโทษ
2.0,ไอ้สันขวานนนนนนน........
1.0,เทนไฟร์เทน
1.0,นายกชู
0.0,น่ารักดี
2.0,ค
1.0,พลทหาร เฉลิมชัย นามสกุล ไขว้วงค์ ครับผม
2.0,เป๋าตังค้างปาวเช้านี้ชำระเงิน
1.0,ป้อมเลือก? 5555
1.0,เงิน อบต.
1.0,ข่าวปืนตบ รปภ เนี้ย ติดคุก ซ่า
1.0,BM.2.5
1.0,สร้างบ้าน  สิ
2.0,ความเป็นจริงคุยยย ความรู้สึกลบตังเองงคุย
0.0,โมหุ่นดี
2.0,เบื่อข่าว
1.0,ส.ส. ขายตัว แปลก แปลก
0.0,ท่านนายก เก่งฉลาด 
2.0,ฉลาดกู้ ฉลาดขูดเลือดประชาชน ไมฉลาดหาประเทศ
0.0,พี่เด่นดี(ฝน)
1.0,ฝุ่นพิษ
1.0,ปูสัมปทานเหมืองทองฮ่ะ
1.0,นักข่าวท่านทำมัย ไอสัน
1.0,อัมพาธ
1.0,สาวใส้กากิน
1.0,อะฮี้ อะฮี้     
0.0,ชอบ
2.0,แก้แพง
1.0,คุกๆๆฟ
1.0,น้ำมันในประเทศ ลด
1.0,อย่าสั่น กลัวดิ
2.0,คคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคคค
1.0,"P,THAI"
1.0,555
2.0,ค....
0.0,มวยถูกคู่
1.0,เหล่
1.0,อ้าง
1.0,อยากรู้หัวคะแนน ซื้อเสียงพรรคไหนจะ
1.0,ข่าวคั่นเวลา
2.0,กั้นทางรถไฟโบราณปลอดภัย
1.0,ความยุติธรรมต้องการคนสนใจ555
2.0,ดิไอสันขวาน
2.0,ค
1.0, ซ.  กระ ด.
1.0,ไคร กกน เมีย แระจาน ว่ะ
1.0,เงินหรอ ร้อนเงิน
1.0,เจ๊กเทา
1.0,สวัสดีตอนเช้า
1.0,ฟ้าผ่าตาย
1.0,รัฐบาลทำสะเรื่องนึ้
1.0,แม่โมอีกแล้วว
1.0,ตระกูลชิดชอบรวย
0.0,เสียสละ น่าสงสารเสียเวลาชีวิตส่วนตัว ชีวิตมีเรื่องเยอะนะ ลุง
1.0,กฎหมายห้ามเผา
0.0,ชูวิทย์ สุดยอด
1.0,ป้า  หลานคน  มั่ย
2.0,ค
2.0,ให้สินบนอบต อบตรากฐานการเลือกตั้ง น่าเกลียด ทักตัวเองทำได้ พรรคทำ ยุบพรรค ไหมพี่น้อง
1.0,ไอหนู ขับรถ น
1.0,แรง ตด 
2.0,ค
2.0,ไอ้สันขวาน
2.0,ค
1.0,泰国人 砍树都不会 菜死了
1.0,สวัสดี
1.0,คคึ
1.0,อิงฝา
0.0,ชูวิทย์ทำดียกย่อง คนทำเลวสันขวานอย่าให้ราคา
2.0, ค. โพสท่าดอกทอง 
1.0,หวังห่ากะตำรวจ ยุค
1.0,อีผู้หญิงไปดู
1.0,น้ำตาซึม
1.0,ตั้งใจเผาเจ้าสัว จีนขาวครองเมือง น่ากลัวจีนเทา
2.0,นิติเลว มาเฟียอีกแล้ว
1.0,คฝ.ควบคุมฝุ่นนะจ๊ะ
1.0,เรือสับสนตกใจ..
2.0,เนียน  9ปี ทำ !!!!!!!!!!!!!!!!!
1.0,ไอ้หนูจ้างป่าว
1.0,ขายฝัน
1.0,กราบเท้า 555555555555
2.0,เออ โทษทักษิณว่ะ5555
2.0,เลว บัดซบ ทำคนมีทางสู้
2.0,คอมเม้น ค 
